Devices
2000
,,pelvis - accel,,,pelvis - gyro,,,pelvis - mag,,,pelvis - Global Angle,,,pelvis - HighG,,,tibia - accel,,,tibia - gyro,,,tibia - mag,,,tibia - Global Angle,,,tibia - HighG,,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
,,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²
939,5,9602.08,-2164.31,-259.56,0.685712,1.10263,-0.341355,1.965e-05,-2.21554e-05,-1.69017e-05,0,0,0,0,0,0,9116,-1121.75,3553.56,-0.380289,0.815944,-0.488732,0,0,0,0,0,0,0,0,0
939,6,9575.42,-2141.46,-284.11,0.631788,1.17541,-0.311692,1.965e-05,-2.21919e-05,-1.69316e-05,0,0,0,0,0,0,9145.12,-1107.84,3543.32,-0.372169,0.722278,-0.456138,0,0,0,0,0,0,0,0,0
939,7,9569.91,-2143.77,-288.485,0.647078,1.11455,-0.314658,1.965e-05,-2.22e-05,-1.69047e-05,0,0,0,0,0,0,9171.86,-1095.17,3536.98,-0.412126,0.763072,-0.4563,0,0,0,0,0,0,0,0,0
939,8,9570.45,-2153.27,-287.097,0.682144,1.01549,-0.326947,1.965e-05,-2.22e-05,-1.68616e-05,0,0,0,0,0,0,9197.92,-1082.86,3531.75,-0.46582,0.842282,-0.46582,0,0,0,0,0,0,0,0,0
939,9,9544.41,-2169.69,-248.964,0.689663,0.972908,-0.390192,1.965e-05,-2.22e-05,-1.68185e-05,0,0,0,0,0,0,9178.07,-1062.63,3554.83,-0.508538,0.789106,-0.521433,0,0,0,0,0,0,0,0,0
939,10,9525.48,-2168.16,-220.291,0.67722,0.946894,-0.447175,1.965e-05,-2.22e-05,-1.67754e-05,0,0,0,0,0,0,9162.5,-1046.51,3573.44,-0.565572,0.779257,-0.572688,0,0,0,0,0,0,0,0,0
939,11,9531.45,-2103.81,-224.723,0.594908,0.978882,-0.482241,1.965e-05,-2.22e-05,-1.67323e-05,0,0,0,0,0,0,9161.97,-1044.79,3576.37,-0.672716,0.921054,-0.608692,0,0,0,0,0,0,0,0,0
939,12,9530.54,-2072.66,-233.047,0.54546,0.975942,-0.513587,1.965e-05,-2.22e-05,-1.66892e-05,0,0,0,0,0,0,9143.75,-1038.99,3574.99,-0.750311,0.979089,-0.599192,0,0,0,0,0,0,0,0,0
939,13,9521,-2083.01,-246.237,0.537089,0.929341,-0.540282,1.965e-05,-2.22e-05,-1.66461e-05,0,0,0,0,0,0,9103.45,-1028.1,3568.24,-0.79097,0.932424,-0.532812,0,0,0,0,0,0,0,0,0
939,14,9534.19,-2087.67,-233.605,0.571675,0.952637,-0.543105,1.965e-05,-2.22e-05,-1.6603e-05,0,0,0,0,0,0,9062.13,-1043.33,3584.46,-0.83681,0.893906,-0.55675,0,0,0,0,0,0,0,0,0
939,15,9558.74,-2089.49,-208.062,0.627741,1.01088,-0.533991,1.965e-05,-2.22e-05,-1.65599e-05,0,0,0,0,0,0,9020.3,-1071.61,3612.17,-0.88524,0.859463,-0.625846,0,0,0,0,0,0,0,0,0
939,16,9566.74,-2086.02,-223.033,0.809374,0.957869,-0.51933,1.965e-05,-2.22e-05,-1.65168e-05,0,0,0,0,0,0,9032.38,-1079.53,3598.39,-0.80929,0.95912,-0.522946,0,0,0,0,0,0,0,0,0
939,17,9571.83,-2085.03,-241.256,0.969558,0.911163,-0.508399,1.965e-05,-2.22e-05,-1.64737e-05,0,0,0,0,0,0,9051.31,-1081.12,3580.97,-0.715171,1.06322,-0.404048,0,0,0,0,0,0,0,0,0
939,18,9570.17,-2109.22,-244.974,0.832567,1.02618,-0.532868,1.965e-05,-2.22e-05,-1.64306e-05,0,0,0,0,0,0,9071.12,-1052.35,3575.82,-0.600067,1.0688,-0.32917,0,0,0,0,0,0,0,0,0
939,19,9572.86,-2128.77,-241.73,0.693788,1.05645,-0.55674,1.965e-05,-2.22e-05,-1.63875e-05,0,0,0,0,0,0,9086.8,-1032.66,3575.99,-0.531606,1.06592,-0.302395,0,0,0,0,0,0,0,0,0
940,0,9584.27,-2139.05,-224.563,0.55143,0.917238,-0.579419,1.965e-05,-2.22e-05,-1.63444e-05,0,0,0,0,0,0,9094.19,-1031.13,3586.82,-0.556429,1.04613,-0.371825,0,0,0,0,0,0,0,0,0
940,1,9601.63,-2136.83,-223.792,0.52172,0.785463,-0.615036,1.965e-05,-2.22e-05,-1.63013e-05,0,0,0,0,0,0,9104.45,-1032.02,3583.36,-0.616773,1.0289,-0.467532,0,0,0,0,0,0,0,0,0
940,2,9623.76,-2124.59,-236.14,0.582129,0.659639,-0.661005,1.965e-05,-2.22e-05,-1.62582e-05,0,0,0,0,0,0,9117,-1034.84,3568.48,-0.705533,1.0137,-0.58426,0,0,0,0,0,0,0,0,0
940,3,9615.67,-2106.94,-240.131,0.662102,0.6789,-0.641298,1.96328e-05,-2.21681e-05,-1.62151e-05,0,0,0,0,0,0,9118.62,-1027.87,3566.93,-0.730855,1.00752,-0.634353,0,0,0,0,0,0,0,0,0
940,4,9598.96,-2087.74,-241.735,0.747664,0.739614,-0.602826,1.96108e-05,-2.21272e-05,-1.6172e-05,0,0,0,0,0,0,9117.12,-1018.11,3569.19,-0.738053,1.00392,-0.665407,0,0,0,0,0,0,0,0,0
940,5,9604.72,-2090.94,-241.754,0.731796,0.722718,-0.551892,1.95504e-05,-2.20151e-05,-1.61289e-05,0,0,0,0,0,0,9134.54,-1017.46,3571.07,-0.652892,1.13371,-0.607865,0,0,0,0,0,0,0,0,0
940,6,9607.5,-2091.76,-235.64,0.741399,0.691438,-0.52007,1.94901e-05,-2.1903e-05,-1.60858e-05,0,0,0,0,0,0,9154.01,-1017.69,3569.59,-0.56715,1.23102,-0.542082,0,0,0,0,0,0,0,0,0
940,7,9599.82,-2084.3,-208.059,0.840147,0.609816,-0.555136,1.94298e-05,-2.1791e-05,-1.60427e-05,0,0,0,0,0,0,9180.65,-1020.98,3556.32,-0.479376,1.21463,-0.447461,0,0,0,0,0,0,0,0,0
940,8,9585.78,-2076.15,-196.93,0.897145,0.597847,-0.590202,1.93694e-05,-2.16789e-05,-1.59996e-05,0,0,0,0,0,0,9194.58,-1033.97,3538.43,-0.443848,1.10361,-0.366257,0,0,0,0,0,0,0,0,0
940,9,9563.8,-2067.14,-206.366,0.901956,0.672944,-0.625268,1.93091e-05,-2.15669e-05,-1.59565e-05,0,0,0,0,0,0,9192.62,-1059.08,3514.76,-0.473627,0.874302,-0.301826,0,0,0,0,0,0,0,0,0
940,10,9562.99,-2080.28,-206.109,0.828786,0.689769,-0.628748,1.92487e-05,-2.14548e-05,-1.59134e-05,0,0,0,0,0,0,9193.38,-1060.61,3524.85,-0.519817,0.761603,-0.187297,0,0,0,0,0,0,0,0,0
940,11,9572.75,-2104.5,-201.005,0.716627,0.677457,-0.616437,1.91884e-05,-2.13427e-05,-1.58703e-05,0,0,0,0,0,0,9195.49,-1050.34,3551.81,-0.574213,0.707207,-0.0477195,0,0,0,0,0,0,0,0,0
940,12,9570.8,-2116.8,-200.338,0.717087,0.716632,-0.611519,1.91281e-05,-2.12307e-05,-1.58272e-05,0,0,0,0,0,0,9187.54,-1064.51,3573.06,-0.549455,0.777757,-0.0619153,0,0,0,0,0,0,0,0,0
940,13,9566.37,-2126.38,-200.433,0.732043,0.765138,-0.602325,1.90677e-05,-2.11186e-05,-1.57841e-05,0,0,0,0,0,0,9179.24,-1081.27,3591.91,-0.516746,0.865864,-0.112816,0,0,0,0,0,0,0,0,0
940,14,9553.93,-2126.22,-202.191,0.750345,0.836806,-0.551519,1.90074e-05,-2.10066e-05,-1.5741e-05,0,0,0,0,0,0,9178.31,-1094.32,3597.35,-0.499595,0.969473,-0.30358,0,0,0,0,0,0,0,0,0
940,15,9545.71,-2127.9,-203.12,0.732838,0.866891,-0.513262,1.8947e-05,-2.08945e-05,-1.56979e-05,0,0,0,0,0,0,9181.95,-1095.02,3600.46,-0.482217,1.04382,-0.452516,0,0,0,0,0,0,0,0,0
940,16,9545.94,-2133.25,-202.393,0.643716,0.813806,-0.500103,1.88867e-05,-2.07824e-05,-1.56548e-05,0,0,0,0,0,0,9194.76,-1071.02,3598.9,-0.464387,1.05963,-0.517793,0,0,0,0,0,0,0,0,0
940,17,9553.08,-2129.08,-213.481,0.619987,0.803365,-0.551333,1.88264e-05,-2.06704e-05,-1.56117e-05,0,0,0,0,0,0,9201.61,-1058.99,3590.51,-0.437211,1.0575,-0.528478,0,0,0,0,0,0,0,0,0
940,18,9565.75,-2117.31,-234.023,0.648573,0.827038,-0.654075,1.8766e-05,-2.05583e-05,-1.55686e-05,0,0,0,0,0,0,9203.68,-1056.53,3576.65,-0.402558,1.04101,-0.495491,0,0,0,0,0,0,0,0,0
940,19,9574.27,-2121.38,-245.237,0.685108,0.914119,-0.625269,1.87057e-05,-2.04463e-05,-1.55255e-05,0,0,0,0,0,0,9187.5,-1056.97,3558.76,-0.382285,1.0661,-0.50254,0,0,0,0,0,0,0,0,0
941,0,9581.6,-2129.97,-253.785,0.723915,1.01932,-0.558878,1.86453e-05,-2.03342e-05,-1.54824e-05,0,0,0,0,0,0,9166.09,-1058.24,3539.73,-0.36612,1.10307,-0.521028,0,0,0,0,0,0,0,0,0
941,1,9600.66,-2110.56,-241.076,0.674029,0.901816,-0.525266,1.86547e-05,-2.03117e-05,-1.54293e-05,0,0,0,0,0,0,9151.58,-1053.81,3522.17,-0.403754,1.04066,-0.480413,0,0,0,0,0,0,0,0,0
941,2,9614.41,-2087.39,-231.788,0.660083,0.794726,-0.496053,1.86753e-05,-2.03038e-05,-1.53747e-05,0,0,0,0,0,0,9134.16,-1051.55,3513.24,-0.439917,1.00042,-0.451249,0,0,0,0,0,0,0,0,0
941,3,9609.55,-2051.01,-234.479,0.77193,0.724073,-0.482235,1.87357e-05,-2.03469e-05,-1.53143e-05,0,0,0,0,0,0,9106.62,-1056.92,3534.48,-0.47093,1.03776,-0.462166,0,0,0,0,0,0,0,0,0
941,4,9603.25,-2040.72,-248.324,0.840657,0.696677,-0.482019,1.8796e-05,-2.039e-05,-1.5254e-05,0,0,0,0,0,0,9090.17,-1056.96,3554.98,-0.48816,1.11629,-0.471158,0,0,0,0,0,0,0,0,0
941,5,9595.15,-2063.04,-276.112,0.855486,0.723349,-0.498805,1.88564e-05,-2.04331e-05,-1.51936e-05,0,0,0,0,0,0,9087.56,-1050.35,3574.56,-0.48816,1.24631,-0.477741,0,0,0,0,0,0,0,0,0
941,6,9601.99,-2082.34,-270.944,0.83524,0.73224,-0.461268,1.89167e-05,-2.04762e-05,-1.51333e-05,0,0,0,0,0,0,9105.08,-1041.16,3587.82,-0.514565,1.26983,-0.42053,0,0,0,0,0,0,0,0,0
941,7,9616.31,-2100.13,-249.298,0.797458,0.73224,-0.396569,1.8977e-05,-2.05193e-05,-1.5073e-05,0,0,0,0,0,0,9132.66,-1030.67,3597.92,-0.554173,1.24012,-0.33142,0,0,0,0,0,0,0,0,0
941,8,9601.02,-2103.73,-232.805,0.751991,0.649702,-0.450413,1.90374e-05,-2.05624e-05,-1.50126e-05,0,0,0,0,0,0,9146.4,-1037.93,3598.72,-0.584387,1.1981,-0.264904,0,0,0,0,0,0,0,0,0
941,9,9583.41,-2106.91,-219.649,0.700267,0.578196,-0.517618,1.90977e-05,-2.06055e-05,-1.49523e-05,0,0,0,0,0,0,9158.11,-1048.17,3596.04,-0.596559,1.15711,-0.215806,0,0,0,0,0,0,0,0,0
941,10,9576.84,-2120.94,-228.04,0.606179,0.677493,-0.573167,1.91581e-05,-2.06486e-05,-1.48919e-05,0,0,0,0,0,0,9167.39,-1064.49,3574.91,-0.473787,1.13664,-0.283462,0,0,0,0,0,0,0,0,0
941,11,9571.34,-2122.5,-232.781,0.549552,0.739729,-0.569036,1.92184e-05,-2.06917e-05,-1.48316e-05,0,0,0,0,0,0,9168.67,-1076.45,3563,-0.391937,1.12531,-0.326258,0,0,0,0,0,0,0,0,0
941,12,9567.97,-2099.12,-230.221,0.567846,0.72784,-0.445545,1.92787e-05,-2.07348e-05,-1.47713e-05,0,0,0,0,0,0,9153.99,-1079.72,3569.52,-0.39193,1.13224,-0.319333,0,0,0,0,0,0,0,0,0
941,13,9571.87,-2087.98,-232.261,0.671472,0.734781,-0.43459,1.93391e-05,-2.07779e-05,-1.47109e-05,0,0,0,0,0,0,9139.13,-1078.15,3576.48,-0.492399,1.14284,-0.317167,0,0,0,0,0,0,0,0,0
941,14,9581.58,-2086.64,-237.98,0.843366,0.756785,-0.513665,1.93994e-05,-2.0821e-05,-1.46506e-05,0,0,0,0,0,0,9124.14,-1072.71,3583.79,-0.67325,1.15637,-0.318808,0,0,0,0,0,0,0,0,0
941,15,9580.6,-2082.65,-247.812,0.943384,0.775493,-0.463962,1.94598e-05,-2.08641e-05,-1.45902e-05,0,0,0,0,0,0,9132.28,-1056.8,3585.11,-0.758374,1.22611,-0.356395,0,0,0,0,0,0,0,0,0
941,16,9576.56,-2077.92,-258.819,1.02287,0.79326,-0.377466,1.95201e-05,-2.09072e-05,-1.45299e-05,0,0,0,0,0,0,9147.04,-1037.89,3584.72,-0.816149,1.31191,-0.404251,0,0,0,0,0,0,0,0,0
941,17,9612.04,-2056.35,-214.892,1.11178,0.79326,-0.417534,1.95804e-05,-2.09503e-05,-1.44696e-05,0,0,0,0,0,0,9145.18,-1051.71,3580.6,-0.694384,1.3634,-0.417126,0,0,0,0,0,0,0,0,0
941,18,9632.3,-2041.31,-184.642,1.12439,0.787112,-0.472076,1.96121e-05,-2.09934e-05,-1.4441e-05,0,0,0,0,0,0,9147.6,-1063.21,3578.67,-0.62504,1.37398,-0.407489,0,0,0,0,0,0,0,0,0
941,19,9599.33,-2049.11,-202.264,0.869918,0.759445,-0.577273,1.95432e-05,-2.10365e-05,-1.45234e-05,0,0,0,0,0,0,9165,-1066.59,3584.39,-0.739166,1.24134,-0.319062,0,0,0,0,0,0,0,0,0
942,0,9584.3,-2048.89,-221.249,0.673706,0.804247,-0.644592,1.94589e-05,-2.10796e-05,-1.46229e-05,0,0,0,0,0,0,9176.71,-1071.38,3573.27,-0.826064,1.10516,-0.218302,0,0,0,0,0,0,0,0,0
942,1,9591.69,-2038.65,-241.938,0.550319,0.939635,-0.664563,1.93555e-05,-2.11227e-05,-1.47436e-05,0,0,0,0,0,0,9181.33,-1077.96,3541.09,-0.878927,0.964552,-0.102127,0,0,0,0,0,0,0,0,0
942,2,9578.32,-2073.03,-235.441,0.540172,0.849008,-0.554616,1.92521e-05,-2.11658e-05,-1.48643e-05,0,0,0,0,0,0,9180.95,-1073.78,3532.78,-0.865521,0.893906,-0.0396263,0,0,0,0,0,0,0,0,0
942,3,9554.59,-2129.72,-215.35,0.586645,0.645372,-0.379709,1.91486e-05,-2.12089e-05,-1.49849e-05,0,0,0,0,0,0,9178.08,-1064.23,3536.42,-0.81898,0.858243,-0.00396263,0,0,0,0,0,0,0,0,0
942,4,9608.09,-2128.72,-171.977,0.521289,0.69225,-0.385831,1.90452e-05,-2.1252e-05,-1.51056e-05,0,0,0,0,0,0,9173.73,-1072.03,3556.97,-0.721423,0.833752,-0.0205279,0,0,0,0,0,0,0,0,0
942,5,9654.93,-2121.91,-138.955,0.486736,0.780743,-0.408968,1.89417e-05,-2.12951e-05,-1.52263e-05,0,0,0,0,0,0,9169.21,-1077.57,3578.72,-0.608431,0.819784,-0.0605213,0,0,0,0,0,0,0,0,0
942,6,9571.25,-2126.34,-212.03,0.810434,0.951642,-0.387193,1.88383e-05,-2.13382e-05,-1.5347e-05,0,0,0,0,0,0,9164.72,-1047.78,3593.2,-0.422974,0.878823,-0.235711,0,0,0,0,0,0,0,0,0
942,7,9518.28,-2136.15,-257.365,1.0293,1.09264,-0.413284,1.87349e-05,-2.13813e-05,-1.54677e-05,0,0,0,0,0,0,9168.91,-1027.53,3598.07,-0.317121,0.937,-0.354188,0,0,0,0,0,0,0,0,0
942,8,9526.69,-2156.72,-247.218,1.03849,1.17384,-0.535106,1.86314e-05,-2.14244e-05,-1.55883e-05,0,0,0,0,0,0,9190.42,-1026.34,3583.7,-0.370475,0.993455,-0.359239,0,0,0,0,0,0,0,0,0
942,9,9555.26,-2164.09,-236.08,0.862498,1.10613,-0.613641,1.8528e-05,-2.14675e-05,-1.5709e-05,0,0,0,0,0,0,9193.96,-1033.11,3575.86,-0.423554,1.02442,-0.303729,0,0,0,0,0,0,0,0,0
942,10,9599.96,-2160.89,-224.148,0.538355,0.919307,-0.657545,1.84245e-05,-2.15106e-05,-1.58297e-05,0,0,0,0,0,0,9183.13,-1046.24,3573.23,-0.476413,1.03499,-0.199771,0,0,0,0,0,0,0,0,0
942,11,9584.09,-2125.82,-228.981,0.44918,0.893063,-0.54122,1.83211e-05,-2.15537e-05,-1.59504e-05,0,0,0,0,0,0,9144.05,-1037.63,3558.14,-0.545116,0.961398,-0.0958124,0,0,0,0,0,0,0,0,0
942,12,9550.93,-2081.63,-238.604,0.42714,0.912701,-0.379115,1.82177e-05,-2.15968e-05,-1.60711e-05,0,0,0,0,0,0,9096.9,-1022.8,3539.48,-0.618346,0.863759,0.00814581,0,0,0,0,0,0,0,0,0
942,13,9541.42,-2061.22,-212.693,0.695972,0.880559,-0.371805,1.81142e-05,-2.16399e-05,-1.61917e-05,0,0,0,0,0,0,9098.81,-1035.21,3546.45,-0.747043,0.923059,-0.0858066,0,0,0,0,0,0,0,0,0
942,14,9541.16,-2046.47,-192.419,0.883416,0.832537,-0.33565,1.80108e-05,-2.1683e-05,-1.63124e-05,0,0,0,0,0,0,9106.61,-1047.41,3549.71,-0.833378,0.966559,-0.175101,0,0,0,0,0,0,0,0,0
942,15,9573.31,-2051.49,-191.871,0.786001,0.728936,-0.198534,1.79075e-05,-2.17261e-05,-1.6433e-05,0,0,0,0,0,0,9135.02,-1058.87,3539.99,-0.771446,0.954763,-0.248094,0,0,0,0,0,0,0,0,0
942,16,9589.95,-2075.95,-203.397,0.597395,0.73168,-0.241601,1.78692e-05,-2.17615e-05,-1.65269e-05,0,0,0,0,0,0,9149.04,-1068.53,3545.3,-0.78831,0.939982,-0.281471,0,0,0,0,0,0,0,0,0
942,17,9587.19,-2124.7,-230.014,0.294799,0.867356,-0.509895,1.79123e-05,-2.17874e-05,-1.65872e-05,0,0,0,0,0,0,9145.07,-1075.97,3569.38,-0.903667,0.921471,-0.26533,0,0,0,0,0,0,0,0,0
942,18,9583.42,-2148.62,-229.636,0.374925,0.866832,-0.420344,1.79554e-05,-2.18132e-05,-1.66476e-05,0,0,0,0,0,0,9128.83,-1048.89,3592.49,-0.943526,0.949601,-0.202547,0,0,0,0,0,0,0,0,0
942,19,9579.13,-2160.14,-215.759,0.646412,0.798206,-0.15187,1.79985e-05,-2.18391e-05,-1.67079e-05,0,0,0,0,0,0,9106.46,-1004.56,3615.11,-0.945636,1.00105,-0.116443,0,0,0,0,0,0,0,0,0
943,0,9548.02,-2132.03,-201.894,0.73292,0.779402,-0.132035,1.80416e-05,-2.1865e-05,-1.67682e-05,0,0,0,0,0,0,9113.12,-1005.83,3577.6,-0.861106,1.18417,-0.130268,0,0,0,0,0,0,0,0,0
943,1,9519.79,-2106.81,-192.14,0.785698,0.798635,-0.161179,1.80847e-05,-2.18908e-05,-1.68286e-05,0,0,0,0,0,0,9121.45,-1014.66,3534.7,-0.767722,1.34456,-0.158428,0,0,0,0,0,0,0,0,0
943,2,9541.51,-2144.2,-215.263,0.753623,1.07235,-0.333517,1.81278e-05,-2.19167e-05,-1.68889e-05,0,0,0,0,0,0,9114.22,-1038.36,3508.78,-0.690147,1.19137,-0.20135,0,0,0,0,0,0,0,0,0
943,3,9552.12,-2151.35,-232.708,0.728507,1.20137,-0.486453,1.81709e-05,-2.19425e-05,-1.69493e-05,0,0,0,0,0,0,9115.14,-1043.25,3505.83,-0.597521,1.07697,-0.223707,0,0,0,0,0,0,0,0,0
943,4,9540.53,-2098.02,-238.797,0.717307,1.04097,-0.600585,1.8214e-05,-2.19684e-05,-1.70096e-05,0,0,0,0,0,0,9132.37,-1010.5,3548.83,-0.47479,1.04017,-0.204934,0,0,0,0,0,0,0,0,0
943,5,9527.76,-2087.62,-245.472,0.668804,0.952689,-0.600326,1.82571e-05,-2.19943e-05,-1.70699e-05,0,0,0,0,0,0,9137.44,-995.868,3577.6,-0.418352,1.05808,-0.192362,0,0,0,0,0,0,0,0,0
943,6,9514.06,-2111.57,-252.616,0.590459,0.922098,-0.508554,1.83002e-05,-2.20201e-05,-1.71303e-05,0,0,0,0,0,0,9132.81,-995.728,3594.98,-0.41495,1.11978,-0.184751,0,0,0,0,0,0,0,0,0
943,7,9518.8,-2107.32,-239.54,0.650811,0.911242,-0.48816,1.83433e-05,-2.2046e-05,-1.71906e-05,0,0,0,0,0,0,9122.87,-1017.97,3591.38,-0.590165,1.05966,-0.0979064,0,0,0,0,0,0,0,0,0
943,8,9528.81,-2095.02,-220.688,0.750791,0.906025,-0.48816,1.83864e-05,-2.20718e-05,-1.7251e-05,0,0,0,0,0,0,9111.42,-1046.6,3581.79,-0.816413,0.964743,0.0115767,0,0,0,0,0,0,0,0,0
943,9,9562.24,-2115.06,-206.048,0.809004,0.888837,-0.4822,1.84295e-05,-2.20977e-05,-1.73113e-05,0,0,0,0,0,0,9150.54,-1057.49,3572.54,-0.788938,0.936931,0.0670884,0,0,0,0,0,0,0,0,0
943,10,9590.92,-2128.26,-195.192,0.845344,0.883608,-0.465305,1.84726e-05,-2.21236e-05,-1.73716e-05,0,0,0,0,0,0,9175.34,-1055.93,3560.6,-0.750695,0.921529,0.0556785,0,0,0,0,0,0,0,0,0
943,11,9602.94,-2117.53,-197.577,0.805134,0.920231,-0.410134,1.85157e-05,-2.21494e-05,-1.7432e-05,0,0,0,0,0,0,9150.02,-1010.78,3539.24,-0.674765,0.949557,-0.189957,0,0,0,0,0,0,0,0,0
943,12,9596.94,-2115.61,-210.906,0.732295,0.916982,-0.346919,1.85523e-05,-2.21704e-05,-1.74736e-05,0,0,0,0,0,0,9138.38,-985.045,3531.34,-0.626987,1.03094,-0.3516,0,0,0,0,0,0,0,0,0
943,13,9568.43,-2124.7,-237.917,0.61867,0.863891,-0.273651,1.85808e-05,-2.21853e-05,-1.74919e-05,0,0,0,0,0,0,9143.83,-983.573,3540.24,-0.614397,1.17903,-0.408255,0,0,0,0,0,0,0,0,0
943,14,9548.1,-2123.93,-244.108,0.728064,0.912417,-0.366114,1.8573e-05,-2.2173e-05,-1.7406e-05,0,0,0,0,0,0,9125.01,-1008.34,3542.08,-0.686698,1.21003,-0.293268,0,0,0,0,0,0,0,0,0
943,15,9531.87,-2118.25,-239.889,0.948967,1.01175,-0.541444,1.85471e-05,-2.21471e-05,-1.72681e-05,0,0,0,0,0,0,9094.05,-1046.23,3540.39,-0.801445,1.18248,-0.0924611,0,0,0,0,0,0,0,0,0
943,16,9532.51,-2120.69,-243.157,1.01089,0.999554,-0.645348,1.85213e-05,-2.21213e-05,-1.71302e-05,0,0,0,0,0,0,9094.83,-1099.24,3557.63,-0.73107,1.06623,-0.138242,0,0,0,0,0,0,0,0,0
943,17,9535.6,-2123.61,-247.8,1.02745,0.97632,-0.716335,1.84954e-05,-2.20954e-05,-1.69923e-05,0,0,0,0,0,0,9106.45,-1142.86,3574.71,-0.632545,0.947426,-0.215214,0,0,0,0,0,0,0,0,0
943,18,9541.39,-2122.28,-255.963,0.840008,0.97632,-0.595412,1.84696e-05,-2.20696e-05,-1.68543e-05,0,0,0,0,0,0,9173.01,-1096.34,3571.55,-0.493934,0.896849,-0.295136,0,0,0,0,0,0,0,0,0
943,19,9553.37,-2116.88,-257.091,0.717243,0.962437,-0.491419,1.84437e-05,-2.20437e-05,-1.67164e-05,0,0,0,0,0,0,9211.71,-1066.86,3562.07,-0.41467,0.851581,-0.272606,0,0,0,0,0,0,0,0,0
944,0,9577.75,-2103.34,-244.15,0.723827,0.920787,-0.421288,1.84178e-05,-2.20178e-05,-1.65785e-05,0,0,0,0,0,0,9194.71,-1071.46,3539.94,-0.454102,0.816928,-0.0451742,0,0,0,0,0,0,0,0,0
944,1,9606.38,-2097.32,-234.228,0.754211,0.861534,-0.357353,1.8392e-05,-2.1992e-05,-1.64406e-05,0,0,0,0,0,0,9161.18,-1078.64,3523.05,-0.460125,0.932289,0.0265687,0,0,0,0,0,0,0,0,0
944,2,9638.41,-2097.32,-226.723,0.803636,0.788198,-0.298376,1.83661e-05,-2.19661e-05,-1.63027e-05,0,0,0,0,0,0,9114.42,-1087.89,3510.34,-0.439422,1.16766,-0.0262395,0,0,0,0,0,0,0,0,0
944,3,9625.27,-2102.4,-225.055,0.750819,0.798689,-0.276502,1.83403e-05,-2.19403e-05,-1.61647e-05,0,0,0,0,0,0,9097.43,-1077.78,3523.13,-0.40787,1.19967,-0.118831,0,0,0,0,0,0,0,0,0
944,4,9599.22,-2108.94,-225.055,0.668791,0.83313,-0.26523,1.83144e-05,-2.19144e-05,-1.60268e-05,0,0,0,0,0,0,9088.95,-1062.14,3543.19,-0.373217,1.17357,-0.222789,0,0,0,0,0,0,0,0,0
944,5,9570.87,-2125.23,-232.989,0.639426,0.798064,-0.325574,1.82885e-05,-2.18885e-05,-1.58889e-05,0,0,0,0,0,0,9066.98,-1067.16,3555.64,-0.522529,1.01229,-0.142783,0,0,0,0,0,0,0,0,0
944,6,9553.41,-2140.34,-242.886,0.625097,0.765972,-0.378043,1.82627e-05,-2.18627e-05,-1.5751e-05,0,0,0,0,0,0,9059.59,-1070.18,3572.06,-0.649617,0.90343,-0.0643409,0,0,0,0,0,0,0,0,0
944,7,9574.09,-2151.35,-259.649,0.663389,0.744287,-0.402955,1.82368e-05,-2.18368e-05,-1.56131e-05,0,0,0,0,0,0,9103.2,-1066.18,3602.39,-0.698921,0.978084,0.00862763,0,0,0,0,0,0,0,0,0
944,8,9582.4,-2152.01,-264.258,0.672324,0.744794,-0.401425,1.8211e-05,-2.1811e-05,-1.54751e-05,0,0,0,0,0,0,9124.18,-1062.63,3596.6,-0.672117,1.0936,0.0242904,0,0,0,0,0,0,0,0,0
944,9,9575.25,-2139.74,-253.672,0.644562,0.77304,-0.366843,1.81851e-05,-2.17851e-05,-1.53372e-05,0,0,0,0,0,0,9116.87,-1059.65,3545.68,-0.550176,1.2602,-0.031679,0,0,0,0,0,0,0,0,0
944,10,9573.86,-2124.69,-241.57,0.638865,0.8193,-0.39216,1.81787e-05,-2.17544e-05,-1.52773e-05,0,0,0,0,0,0,9083.84,-1033.66,3508.68,-0.522614,1.28355,-0.0965391,0,0,0,0,0,0,0,0,0
944,11,9575.36,-2108.24,-228.709,0.6442,0.874567,-0.447427,1.81821e-05,-2.17212e-05,-1.52563e-05,0,0,0,0,0,0,9037.96,-996.176,3478.66,-0.542242,1.23528,-0.165845,0,0,0,0,0,0,0,0,0
944,12,9567.89,-2096.85,-234.873,0.710736,0.80089,-0.470864,1.82208e-05,-2.16792e-05,-1.53765e-05,0,0,0,0,0,0,9056.27,-1020.44,3504.69,-0.433106,1.13989,-0.206726,0,0,0,0,0,0,0,0,0
944,13,9558.58,-2086.74,-240.265,0.783708,0.710149,-0.480894,1.82639e-05,-2.16361e-05,-1.55145e-05,0,0,0,0,0,0,9081.04,-1046.62,3532.36,-0.317157,1.04549,-0.232989,0,0,0,0,0,0,0,0,0
